episode,reward,avg_q_loss,avg_mu_loss
1,-322.589364400765
2,-401.3551104217029
3,-445.0207708261356
4,-523.6958152497459
5,-352.1589545160555
6,-329.08698435907735
7,-231.8403720669152
8,237.54314814575724
9,200.1471007110379
10,250.20627158380444
11,442.3600845061361
12,687.1168892506905
13,757.3594176705153
14,713.5700393252675
15,726.7970233156001
16,700.9491596798297
17,627.2650950933664
18,699.3865384404218
19,208.85472255003683
20,662.6096138180349
21,652.4536030916911
22,629.6471020592047
23,694.0531353458753
24,768.6498511373921
25,988.1071368058884
26,1310.8709689274576
27,1437.9621187560567
28,1943.5945790578285
29,2044.6031352672078
30,1984.8810460603297
31,2054.0726713704203
32,2324.563740239236
33,1920.9998365374229
34,1902.2067501564957
35,2243.7804434920595
36,2321.903191322819
37,2634.1347095289866
38,2644.6157687916216
39,3030.887313679587
40,2673.6588988928997
41,3181.1188493896034
42,3240.1611738999595
43,1756.513128244808
44,3273.61904144181
45,2771.101653803603
46,3314.522004329644
47,3143.29902961472
48,3359.8541401003404
49,3734.85061253883
50,3753.391629043628
51,3863.5742027381552
52,3627.7903707134296
53,3583.127756611371
54,3555.6308902879778
55,3438.4463373084614
56,3408.718554239141
57,3502.678755486654
58,3490.751183359435
59,3561.1492657056506
60,3869.695257687971
61,3679.0207813978463
62,4436.019816251731
63,3837.5953651600603
64,4438.689314229807
65,4171.332715468749
66,4093.7236255346415
67,4042.0874716633766
68,2065.6628215309997
69,3629.5223347978103
70,3636.852433805716
71,4037.3439639178873
72,4298.408637004719
73,4359.8134834014845
74,4409.953152083933
75,4326.962371220142
76,4221.286005801133
77,4433.67318268954
78,4705.976305291188
79,4680.317950308931
80,5013.009115295931
81,4804.925363835709
82,4918.098878630888
83,4706.563841270559
84,4713.533247835283
85,4645.415604543427
86,4504.660003564994
87,4813.03515298368
88,4529.935145178311
89,4355.697852504169
90,4386.775423768509
91,4651.087319170329
92,5055.543984130526
93,4935.935457786844
94,5219.1548503798
95,5037.644187717238
96,4882.8540495770185
97,4737.38183322731
98,5238.141555714528
99,4811.303959171249
100,4660.9770717745705
101,4884.046211403321
102,4704.782967739021
103,5055.155980044109
104,3804.044763018655
105,4467.036366324029
106,4244.069733867674
107,4398.715658810192
108,4904.549467339785
109,3639.3239573897886
110,3959.4428764130257
111,4980.975577840591
112,4753.458747116932
113,4845.618823149639
114,4391.167908110289
115,4546.39466073587
116,4713.071204944033
117,4671.215438728312
118,4641.27828228401
119,4693.954737911347
120,4983.407390051774
121,5067.3848786581775
122,5010.4722800622
123,4892.117837773687
124,4494.787504794444
125,5179.826766328334
126,5265.537682167869
127,5325.1197827377455
128,4936.8139610308135
129,-1041.546441040116
130,4948.673377198812
131,4539.768261655588
132,4756.689787098526
133,5111.567040507253
134,4937.534988830703
135,5294.622510112318
136,5132.544204460195
137,5238.907157304494
138,5021.383567593984
139,5109.188365837459
140,4994.353821703538
141,4792.264804611096
142,4714.568079154076
143,5008.772822743609
144,4279.854615285339
145,5338.131435721464
146,4825.211919450087
147,4894.259096980572
148,5274.676382035265
149,4634.348086920196
150,4967.949665971443
151,5007.661961384285
152,5161.71037001842
153,5107.526739050337
154,3880.4175219518797
155,1376.3543831886689
156,3952.7358169044696
157,4287.069941013087
158,4600.98481094102
159,5025.418786000801
160,4987.669318187006
161,5284.911033061067
162,5105.303819244004
163,4923.216570927765
164,5166.003226751727
165,4926.678604096055
166,4571.880756609077
167,4938.069901574676
168,4993.222117135378
169,5123.901279784375
170,4795.419648924694
171,5044.152378036668
172,4937.504012013135
173,5072.786486700748
174,5233.35730507299
175,5249.6245896052615
176,5334.009732038484
177,5496.316847908333
178,4608.228204433623
179,4407.3125628439975
180,4571.1602622547525
181,4959.7016138049685
182,5409.028881030188
183,5625.5250919750915
184,5241.652022838242
185,5126.262384729875
186,5239.430018846334
187,5528.984678087232
188,5192.8135608048515
189,4940.909856407585
190,5461.929849723356
191,5405.7898883858115
192,5336.497727307161
193,5337.0981281337245
194,5318.500869898047
195,5387.064351416885
196,4936.001257450233
197,4712.629499860722
198,5380.801657674337
199,5154.233156991249
200,5368.044115997876
201,5295.234598805252
202,5190.862901962377
203,5121.9605571564625
204,5322.567080080089
205,5151.505329472219
206,5319.203834733064
207,5146.6930418301945
208,5587.502024957038
209,5103.747116895462
210,5313.886707298713
211,5516.139619055523
212,5032.289195443501
213,5640.4374681892705
214,4904.7861596698485
215,5158.515117939269
216,5196.800584174836
217,5625.961313935448
218,5284.390751156648
219,5407.240129090156
220,5180.497648720212
221,5132.84032659894
222,5215.7427168934255
223,5559.63383283748
224,5136.293060038841
225,5453.814475652323
226,5503.79237763694
227,5059.497514200877
228,5195.858233716587
229,5374.988604131156
230,5504.030333639598
231,5186.4885480555595
232,5203.056057714345
233,4949.166248482334
234,4968.551437588499
235,5229.565686512219
236,5311.882500252192
237,5411.403516655036
238,5551.623356132568
239,5521.465728518547
240,5323.778817342689
241,5324.212005351334
242,5605.939318146774
243,5337.798284159121
244,5382.123384169279
245,5437.645926950784
246,5634.435955224377
247,5397.127842532386
248,5568.727452668469
249,5347.48567586892
250,5660.4232693248005
251,5430.669815230143
252,5517.469694211864
253,5683.706694857107
254,5841.174771688607
255,5613.697827421304
256,5487.749302605926
257,5393.398281691379
258,5406.350649914171
259,5408.9830310291245
260,5004.38406983574
261,4220.350427787033
262,5207.097852039172
263,5278.438516220581
264,5545.150851148475
265,5590.798195624028
266,5301.1941204287705
267,5657.990310210179
268,5625.956102130656
269,5325.86105550924
270,5397.963732588548
271,5604.09468753338
272,5246.203660901721
273,5800.5743452458155
274,5572.86318998298
275,5579.923288061862
276,5333.243590878597
277,5074.793630903263
278,5326.807896130429
279,5704.683481073103
280,5193.962076651999
281,5366.442253555148
282,5108.063026046118
283,5223.983562004838
284,5160.304252757129
285,5666.557004079962
286,5505.774878006458
287,5260.814906725464
288,5896.18513657654
289,5597.345907319093
290,5424.201087905467
291,5829.738131056014
292,5274.008835596881
293,5521.594641133454
294,5377.514044813625
295,5886.002724511258
296,5768.941591082203
297,5625.08828716547
298,5551.917054478964
299,5508.080585330185
300,5185.585051146095
301,5256.463579630822
302,5364.0590331846915
303,5403.869946437622
304,5373.798122727007
305,5440.738942886845
306,5605.0704581827795
307,5527.524665947438
308,5731.743065190845
309,5465.067048154502
310,5482.991616405634
311,5514.525239421682
312,4996.844925951479
313,4949.9477691129505
314,5412.473052992066
315,5091.359756447872
316,5106.217661417503
317,4861.599974601147
318,4716.16353391502
319,4356.415260979872
320,4763.160465582495
321,5282.5208334819
322,5318.030434963521
323,5423.254843797609
324,5267.351073761676
325,5306.269815195984
326,5430.9923500268205
327,5486.250183952582
328,5227.380797604175
329,5261.146121029168
330,5363.788044690791
331,5588.141046038309
332,5818.947599554483
333,5420.867150123785
334,5265.977528569336
335,5613.8454048856765
336,5735.515386159865
337,5448.96059182805
338,5507.262202855217
339,5475.53403122571
340,5652.916766091127
341,5862.2342975209385
342,5903.75555036706
343,5500.53326326089
344,5520.776100966744
345,5263.967504655004
346,5684.887026169089
347,5673.710382836174
348,5631.310828876009
349,5618.905551437842
350,5125.627868341768
351,5205.840563442167
352,5605.234267786143
353,5398.396716220045
354,5643.246263727795
355,5412.381861003782
356,5401.185744551235
357,5672.679224560946
358,5273.790916145876
359,5336.855337877392
360,5108.88323367673
361,5520.606118607995
362,5570.630676267599
363,5783.362591711108
364,5831.492905560312
365,5696.322902108187
366,5512.39408614725
367,5280.468752742167
368,5571.951308127608
369,5808.707461357939
370,5333.307411007628
371,5333.954174959962
372,5550.137828989438
373,5362.302885984614
374,5248.252107989101
375,5546.1466425754525
376,5261.863912071379
377,5130.556849562595
378,5455.48660202606
379,5538.380219985799
380,5960.421519725784
381,5175.641268130519
382,5192.487644003276
383,5167.022618383817
384,5972.894473605764
385,4864.153743492801
386,5799.887350546175
387,5962.344831845878
388,5447.618481648804
389,5536.66741756426
390,5688.13600415146
391,5623.663789339048
392,5692.207585431688
393,5816.8430676452235
394,5619.599853234063
395,5158.676865515264
396,4798.420548173905
397,4932.231588051954
398,5213.220270654384
399,5285.278438745794
400,5151.405062935275
401,5395.537980124746
402,5174.219816389808
403,5355.496797057298
404,5246.09190374339
405,3512.335842550593
406,5159.284367747911
407,5369.96061665728
408,4971.525852331671
409,5164.164250246279
410,5573.979348334527
411,5321.133850315154
412,5524.180327601088
413,4973.6476349795585
414,225.15545700321522
415,5466.950350046462
416,5182.281296396639
417,5207.172295376611
418,1326.6789217694952
419,5409.479241360545
420,5348.4577385332
421,3378.7199562462856
422,5112.9222358311845
423,5183.8313293334095
424,5656.132607271631
425,5674.420272654956
426,5441.679079971775
427,5436.722376674405
428,363.0701912944846
429,5657.726356931742
430,5645.648635108746
431,5763.008803308444
432,5424.232965056068
433,5763.809181866243
434,5074.223871619477
435,1250.1265517962743
436,4662.44043607518
437,4921.996012155251
438,5156.367698813737
439,5077.505539370743
440,5665.897228824397
441,5378.525489676238
442,5387.012044874446
443,5276.064290397419
444,5281.96531672629
445,5267.807511177913
446,5532.125007786877
447,3256.134226232319
448,5249.615915103198
449,5495.112630784058
450,5792.423548601022
451,5039.873366039852
452,5405.41900903308
453,5044.778946171037
454,5488.19838442541
455,5555.502580532417
456,5407.172953682024
457,5340.894792923088
458,5485.285311055031
459,5563.880885301329
460,5384.55698962875
461,485.58573614996845
462,5154.148765147938
463,5059.8196155821815
464,5159.484325963896
465,1969.6771482405363
466,5204.923010938184
467,5488.07617112526
468,108.24997800075673
469,5128.511004906706
470,5639.246312075569
471,885.152173845419
472,3688.365993862135
473,3999.826183460229
474,4383.329384198186
475,4760.851645364682
476,4481.24972466109
477,4621.660457932356
478,4953.807782463249
479,4908.4949131510475
480,5154.521250080459
481,5236.449702775735
482,5174.156853951959
483,4563.619788134542
484,4630.606802107338
485,5045.57784122774
486,5171.454804793763
487,5018.172786893943
488,4940.533733514584
489,5363.640085773341
490,5085.043298095789
491,4956.617265223743
492,5106.995551896323
493,5075.39527361161
494,5555.368068825647
495,5163.7254627438515
496,5661.819969704539
497,4982.070630827194
498,5311.259825224704
499,5200.4176606564215
500,5317.606572780624
