timestep,reward,distance,control_cost
269000,1709.7331,52.8477,300.7452
270000,1691.6589,52.4565,306.2839
271000,1795.5674,57.4015,302.4408
272000,1704.1845,53.8825,307.2661
273000,1749.6685,55.3600,307.3732
274000,1784.3826,56.5817,305.8759
275000,1754.7603,55.7220,309.7898
276000,1711.0783,54.0484,304.9787
277000,1504.9754,45.1211,301.5407
278000,1729.1158,54.6910,309.6940
279000,1567.8058,47.8412,305.5138
280000,1743.8125,54.8770,308.1207
281000,1794.8687,57.2985,308.1943
282000,1666.7461,51.5320,301.9151
283000,1616.8369,50.9627,308.2764
284000,1622.2881,49.8677,307.4674
285000,1751.9352,55.1944,306.1595
286000,1702.1693,53.3942,305.9344
287000,1718.1551,54.1820,308.9937
288000,1751.5632,55.2199,308.5681
289000,1735.4458,55.1799,308.3953
290000,1386.8567,36.8407,289.9494
291000,1692.5962,53.2700,307.2698
292000,1708.2562,53.1432,305.4834
293000,1741.3344,54.7303,307.5208
294000,1548.3254,46.8270,305.2389
295000,1696.6082,52.0094,303.7116
296000,1716.1078,53.5598,305.4083
297000,1747.1375,55.0201,307.1279
298000,1844.3638,59.8476,305.1496
299000,1783.2930,56.7908,305.7217
300000,1801.6520,57.5537,306.5861
301000,1791.4737,56.9201,301.8488
302000,1800.0963,57.5363,301.9313
303000,1814.3357,58.0340,306.8074
304000,1770.0205,56.0339,306.9299
305000,1501.5943,47.2356,307.1381
306000,1775.2597,56.7567,308.6979
307000,1751.6789,55.2653,305.4792
308000,1796.6977,58.1753,309.8499
309000,1802.3874,57.8207,308.4731
310000,1776.5010,56.5329,307.8936
311000,1828.6513,59.1051,310.4949
312000,1812.7242,58.4749,315.1363
313000,1676.4064,53.8889,306.6989
314000,1727.5581,54.7122,308.2422
315000,1745.1888,57.1919,310.5741
316000,1815.8404,58.6768,307.0494
317000,1798.0769,59.4970,306.8280
318000,1792.7858,57.1426,309.6386
319000,1787.6356,57.2477,312.5079
320000,1741.9627,55.8845,309.0568
321000,1830.3032,60.1548,310.5120
322000,1905.3974,62.7122,303.0725
323000,1858.5165,60.8326,303.6125
324000,1761.4489,57.2759,304.0552
325000,1863.9803,60.9262,305.4536
326000,1871.9314,61.1156,307.5968
327000,1854.6831,60.7706,302.2933
328000,1811.7894,58.6320,305.2601
329000,1888.2797,61.7887,307.1473
330000,1928.9665,64.0893,302.2334
331000,1887.4246,62.0514,307.3412
332000,1470.9126,41.3162,288.9026
333000,1886.1297,62.6652,305.9572
334000,1773.3998,57.3734,306.2968
335000,1874.5410,61.2120,305.1984
336000,1880.7607,61.4784,303.4857
337000,1810.8587,57.9497,299.5356
338000,1831.5628,59.2181,302.0255
339000,1893.2993,61.9762,303.5926
340000,1844.9051,61.2560,303.6572
341000,1909.1614,63.0817,306.6288
342000,1871.2854,62.0973,302.6502
343000,1975.1302,66.4703,307.4931
344000,1660.9723,53.6708,306.4027
345000,1955.2610,65.2555,307.3080
346000,1887.6357,61.7222,304.6674
347000,1937.3027,64.8154,311.2701
348000,1890.4373,61.9729,303.0276
349000,1853.6530,61.9893,307.2463
350000,1825.6288,59.4935,299.4510
351000,1907.5408,63.8879,302.8029
352000,1865.0843,61.5754,306.8477
353000,1870.5875,61.3310,305.1120
354000,1926.3438,64.5334,305.1192
355000,1983.0997,66.9695,309.4244
356000,1917.0445,63.2171,304.5534
357000,1912.7276,63.2565,303.4866
358000,1918.3935,64.3465,308.8589
359000,1959.3080,66.9072,311.8018
