timestep,reward,distance,control_cost
368000,917.9627,45.7400,277.9255
369000,944.5153,47.2302,281.0988
370000,918.2743,45.8420,277.5135
371000,845.3241,42.3186,275.1165
372000,901.8246,44.9228,277.5943
373000,901.2879,44.9681,276.8160
374000,866.4785,43.5457,280.3790
375000,1038.3112,51.3482,277.9738
376000,1042.9763,51.8175,279.8233
377000,912.9884,45.6373,280.3077
378000,920.3648,45.7694,274.5936
379000,982.1806,48.7851,277.3712
380000,866.8545,43.1666,274.7882
381000,877.8226,43.8547,274.8709
382000,1073.9403,53.2848,278.3478
383000,1045.0051,51.8115,279.2689
384000,963.3980,47.4798,273.6010
385000,995.7635,49.1039,274.0658
386000,1002.6332,49.3981,271.8316
387000,996.9098,49.2310,272.0570
388000,984.1343,48.5927,274.9208
389000,1061.9486,52.6455,278.5622
390000,901.7805,44.6839,275.0625
391000,925.5763,45.6285,268.7163
392000,1015.2649,49.9413,270.9659
393000,1047.9592,51.5268,272.7901
394000,929.5132,45.7391,268.4666
395000,1145.8325,56.1369,273.2959
396000,1082.4936,52.7701,266.3675
397000,1003.8310,49.0529,266.5121
398000,956.7604,47.0065,266.8098
399000,992.5074,48.8388,269.9422
400000,1053.4659,51.3805,267.1326
401000,976.3526,47.7517,265.7072
402000,988.2042,48.6588,271.2919
403000,948.5861,46.6802,271.7145
404000,996.1006,48.9308,267.6854
405000,955.8148,46.9128,269.2575
406000,1054.3731,51.5371,267.0978
407000,903.5412,44.3445,264.2384
408000,843.5029,41.3394,263.1627
409000,1085.6534,53.0414,264.9129
410000,1099.1742,53.2534,261.0294
411000,854.7141,41.9118,262.7394
412000,1091.6518,53.5307,271.0577
413000,998.6887,49.0981,267.6286
414000,1092.4287,53.2804,265.9340
415000,1116.0231,54.7862,273.6319
416000,968.2325,47.3259,268.9385
417000,1052.6894,51.4336,265.4936
418000,1107.8677,54.1212,266.9532
419000,1054.0313,51.9646,277.7695
420000,1027.0725,50.1500,265.2127
421000,967.2469,47.0796,263.2980
422000,1000.9930,48.9480,266.9296
423000,1145.3363,55.8358,267.7466
424000,1025.2132,49.8145,265.2169
425000,1090.8337,53.0431,268.5158
426000,1000.9643,48.7632,267.8728
427000,1155.2893,56.3578,269.1970
428000,1077.8122,52.4021,262.3977
429000,1037.9805,50.6108,265.4898
430000,1030.6899,50.5162,269.7668
431000,1130.2958,55.0621,268.5750
432000,1114.1944,54.1247,264.7480
433000,1016.4025,49.7909,269.3626
434000,1076.3266,52.4002,268.0341
435000,1087.2708,53.0064,268.0656
436000,1092.0416,53.0656,264.3726
437000,968.8071,47.0796,261.6041
438000,1111.4817,53.9286,263.9849
439000,1045.4698,50.7104,264.8724
440000,1040.8920,50.5360,265.2905
441000,1069.8776,52.1159,265.4778
442000,1188.3381,57.9231,269.8775
443000,1053.7464,51.2358,266.0454
444000,1041.8716,50.9229,266.4829
445000,1069.2433,52.1684,267.1375
446000,1135.6758,55.2649,267.1813
447000,1006.5020,49.1566,268.4040
448000,1132.2178,55.2297,266.2171
449000,1111.5814,54.4123,270.7679
450000,1101.4975,53.5294,264.4862
451000,1161.2255,56.4883,267.5119
452000,1124.5077,54.8156,268.6793
453000,1115.8672,54.6628,270.7552
454000,1146.9297,56.2818,272.0175
455000,1116.4775,54.5096,271.7540
456000,1111.4587,54.0764,262.0021
457000,1088.9865,53.0633,267.2968
458000,1038.7158,50.7145,267.5358
459000,1124.3986,54.8236,269.1516
460000,995.2753,48.4775,264.6080
461000,1107.3254,54.0843,266.7296
462000,1190.7508,58.1563,271.8294
463000,1103.5460,54.0484,270.3194
464000,1107.5342,54.0605,268.2486
465000,1101.5988,53.6540,268.6473
466000,1148.5938,55.9413,266.9089
467000,953.0463,46.6386,269.6183
468000,1136.3381,55.7350,274.1135
469000,1148.9590,56.0501,269.5919
470000,1082.2009,52.9936,272.9798
471000,1138.6672,55.6125,270.8114
472000,1090.2562,53.5052,271.9867
473000,1007.4577,49.2440,268.8530
474000,1112.8774,54.4295,269.6505
475000,1112.5181,54.4584,269.5843
476000,1101.2653,53.9432,273.7898
477000,1116.5325,54.3779,268.5352
478000,1097.3494,53.4283,265.3361
479000,1105.2499,53.9799,270.9519
480000,1144.0417,55.6976,268.7185
481000,1016.7222,49.8153,269.9050
482000,1106.1597,53.7580,264.3568
483000,1081.4967,52.4800,263.5346
484000,1194.7754,58.3484,270.7433
485000,1229.6732,59.8168,266.5168
486000,1123.7030,54.6440,265.8356
487000,1216.8465,59.2100,269.0386
488000,1183.0459,57.5541,267.7490
489000,1183.4381,57.3815,268.4162
490000,1237.0290,59.9409,263.6687
491000,1202.7186,58.2127,263.5694
492000,1255.3786,60.7076,263.5377
493000,1152.0228,55.9060,263.3888
494000,1203.9972,58.4316,265.2357
495000,1130.7249,54.8853,262.6166
496000,1198.9772,57.7475,256.6695
497000,1188.3556,57.5002,263.9151
498000,1179.0774,57.0819,263.2088
499000,1117.9217,53.9740,258.4298
500000,1031.2519,49.9951,266.2560
501000,1235.7050,59.7401,262.3337
502000,1206.9705,58.5469,265.1857
503000,1147.0216,55.4035,259.6301
504000,1194.7640,58.0107,265.1635
505000,1170.4163,56.5609,262.9946
506000,1167.1612,56.1997,259.9155
507000,1172.4219,56.6985,262.0233
508000,1211.5354,58.6047,260.9662
509000,1169.3124,56.7858,265.2593
510000,1105.8883,53.9252,264.4487
511000,1209.4801,58.6704,263.6750
512000,1205.0448,58.2433,261.5293
513000,1275.6985,61.6000,262.0890
514000,1223.6253,59.1417,261.6052
515000,1226.4953,59.3468,263.5143
516000,1170.2037,56.9852,265.0017
517000,1148.4296,55.7436,264.9825
518000,1188.5383,57.5955,260.3609
519000,1206.4971,58.4277,261.9505
520000,1252.9660,60.4584,257.9849
521000,1224.3832,59.0846,262.5455
522000,1140.3874,55.1730,259.2608
523000,1266.1317,61.0826,257.4076
524000,1096.6935,53.2246,258.0795
525000,1184.7437,57.0535,259.1555
526000,1263.9532,61.1714,261.7191
527000,1206.7929,58.2112,258.7494
528000,1284.0804,61.9866,258.5156
529000,1254.9384,60.7450,261.5268
530000,1287.0221,62.4205,261.9874
531000,1196.1659,58.1336,264.4137
532000,1239.9922,59.8997,261.4697
533000,1278.5261,61.6566,259.1483
534000,1275.1667,61.6164,260.3024
535000,1249.0171,60.4417,258.9057
536000,1250.7579,60.3630,259.0887
537000,1320.9674,63.8758,261.1200
538000,1290.6483,62.2243,254.5009
539000,1242.8803,60.1030,258.7451
540000,1277.5938,61.6292,257.1836
541000,1032.1484,49.9509,254.0459
542000,1296.8677,62.2358,254.3600
543000,1183.9129,56.9773,254.1458
544000,1164.2632,55.9381,257.1444
545000,1276.8059,61.5122,257.1147
546000,1306.0296,62.9190,258.8148
547000,1277.5413,61.5203,252.8632
548000,1083.5969,52.5237,258.1125
549000,1230.1911,59.1143,254.4956
550000,1220.7308,58.8033,251.8467
551000,1218.5204,58.4712,251.3109
552000,1092.2483,52.3313,249.0083
553000,1209.3825,57.9161,250.8774
554000,1267.4924,60.7604,249.5269
555000,1312.7487,62.9291,250.9530
556000,1239.2918,59.2950,244.2320
557000,1115.8432,53.8699,253.3903
558000,1120.7708,53.5342,248.7668
559000,1301.9921,62.3364,250.6503
560000,1064.2953,51.0127,247.7861
561000,1360.3714,65.0467,251.8576
562000,1260.5807,60.3861,249.2991
563000,1339.5579,64.3019,253.8503
564000,1301.8008,62.5060,254.0765
565000,1315.8368,62.9715,252.0078
566000,1185.1468,56.9771,254.1423
567000,1232.5395,59.4673,254.8935
568000,1290.6298,61.9285,253.4709
569000,1261.0298,60.4278,251.6193
570000,1289.6466,62.0720,256.8013
571000,1220.3778,58.3981,251.7515
572000,1309.5521,62.8590,253.4357
573000,1119.8712,53.8451,246.4660
574000,1351.3621,64.9468,256.3224
575000,1266.2711,61.0817,256.3114
576000,1233.9466,59.2797,255.3526
577000,1133.7071,54.4118,249.8815
578000,1282.6101,61.5273,247.9814
579000,1247.7099,60.1685,254.7209
580000,1323.0614,63.5073,250.4049
581000,1255.1732,60.2228,250.6406
582000,1336.8811,63.9787,252.2952
583000,1234.9263,59.2248,252.6465
584000,1340.1977,64.4423,256.4502
585000,1187.7209,57.0221,251.4261
586000,923.2771,45.1162,259.4393
587000,1300.6509,62.3822,249.7360
588000,1322.4278,63.4637,250.6971
589000,1324.5423,63.6266,255.3552
590000,1345.4806,64.6650,255.6537
591000,1367.4986,65.8166,255.0169
592000,1276.1905,61.3815,256.7778
593000,1329.0961,63.6061,252.4631
594000,1314.5455,62.9223,245.3598
595000,1312.4415,63.1631,256.1825
596000,1403.6813,67.4551,256.7251
597000,1128.0905,54.2164,252.8713
598000,1276.5601,61.6747,256.4273
599000,1201.1793,57.9645,252.6175
600000,1197.4713,57.8963,258.8113
601000,1417.5613,68.0849,256.3603
602000,1357.2268,65.1782,255.1455
603000,1254.5295,60.3765,251.3581
604000,1390.4573,66.7758,254.2426
605000,1340.0466,64.3314,252.7409
606000,1299.6710,62.4662,254.2147
607000,1297.8306,62.1369,252.3623
608000,1406.1747,67.7300,255.9605
609000,1360.0435,65.3232,253.8892
610000,1302.5042,62.5060,253.3161
611000,1435.0060,68.6648,250.0235
612000,1363.5239,65.5494,254.6655
613000,1187.7238,57.2133,249.6060
614000,1318.8223,63.3161,252.7773
615000,1338.7002,64.5604,257.6058
616000,1359.8427,65.2006,253.2332
617000,1318.6339,63.2479,253.5359
618000,1324.5134,63.8770,255.7620
619000,1342.5482,64.6731,255.7286
620000,1323.6304,63.6849,252.7057
621000,947.2715,45.4747,251.0829
622000,1396.3506,66.8875,253.3884
623000,1363.5278,65.4749,254.3672
624000,1365.5138,65.7173,257.4518
625000,1401.7382,67.4678,255.6712
626000,1365.2907,65.6461,256.4946
627000,1344.1315,64.4471,252.7713
628000,1336.8198,64.3653,256.4880
629000,1365.3827,65.4179,251.4778
630000,1322.5447,63.2996,252.5366
631000,1419.5012,67.7961,252.4316
632000,1263.9182,60.6305,254.2675
633000,1375.8242,65.8545,253.3278
634000,1178.2240,56.4228,246.2046
635000,1392.9627,66.8187,254.8804
636000,1350.6327,64.7902,253.9994
637000,1373.2671,65.7859,252.6813
638000,1360.2561,65.3863,254.4634
639000,1404.3711,67.1194,251.5531
640000,1097.7737,52.7628,249.2821
641000,1355.1101,64.7835,252.1763
642000,1276.4749,61.2967,254.6121
643000,1190.6135,56.9996,247.6823
644000,1334.5466,63.8315,252.4467
645000,1421.4912,68.1805,254.6717
646000,1388.5216,66.7830,256.4697
647000,1243.3990,60.0063,256.7133
648000,1376.3403,66.1753,259.5438
649000,1304.6969,62.4575,251.6557
650000,1459.2839,70.0287,258.8848
651000,1126.6557,54.1865,254.0802
