timestep,reward,distance,control_cost
807000,1502.8839,90.0403,297.3507
808000,1501.6973,89.9390,296.2400
809000,1553.6826,92.6306,298.8603
810000,1506.0292,90.1458,297.8548
811000,1482.1374,89.0154,299.5193
812000,1382.9343,84.1391,299.0042
813000,1435.6906,86.6753,296.3725
814000,1474.6741,88.6879,298.6504
815000,1527.6427,91.3240,297.0493
816000,1525.2972,91.2151,297.1473
817000,1488.1147,89.4073,299.2124
818000,1277.3418,78.9261,299.3887
819000,1372.3202,83.5335,298.5472
820000,1518.7877,90.9412,300.8688
821000,1482.9932,89.1506,298.5925
822000,1236.9689,76.8928,300.0467
823000,1427.3841,86.6130,303.7310
824000,1477.1127,88.9117,300.2773
825000,1489.8758,89.7505,303.1845
826000,1462.2179,88.2264,302.4980
827000,1408.0678,85.3788,300.0302
828000,1545.6009,92.3292,301.3022
829000,1338.1959,82.2083,304.6616
830000,1459.3491,88.1163,304.3779
831000,1524.8891,91.4077,303.1657
832000,1538.7504,92.0224,303.0971
833000,1541.8965,92.2242,302.0411
834000,1562.6791,93.3297,303.2168
835000,1544.9225,92.3999,302.7687
836000,1427.1457,86.2115,298.5083
837000,1445.1807,87.2854,301.2530
838000,1583.7860,94.4009,302.5160
839000,1517.4512,91.0232,301.8117
840000,1514.6988,90.8158,300.0941
841000,1464.8575,88.4615,304.4454
842000,1532.8096,91.6641,301.6858
843000,1523.5729,91.2861,302.9093
844000,1487.2156,89.4752,301.2345
845000,1504.7221,90.3307,301.0680
846000,1481.0266,88.9972,299.4099
847000,1498.1673,90.0445,302.9025
848000,700.7724,49.0073,279.3070
849000,1543.2216,92.2662,300.2602
850000,1517.8424,90.7598,297.1299
851000,1188.1036,74.2133,295.6511
852000,1477.8302,88.8479,298.4971
853000,1473.0262,88.4205,297.1246
854000,1521.1322,91.0450,298.1526
855000,1303.8330,79.9435,294.3661
856000,1542.2803,91.8828,296.7510
857000,1450.8222,87.3171,296.6355
858000,1569.4909,93.3876,298.4135
859000,1486.7811,89.1663,295.6227
860000,1584.9318,94.1119,298.7338
861000,1592.5658,94.5608,297.1974
862000,1480.6233,88.9130,297.7839
863000,1537.5277,91.7820,297.3075
864000,1504.4700,90.1396,296.4711
865000,1570.2689,93.3265,297.3342
866000,1502.1620,89.8910,294.9333
867000,1514.6035,90.4231,295.3549
868000,1534.1705,91.4422,294.2400
869000,1551.0047,92.2793,293.4496
870000,1437.5038,86.5268,295.0242
871000,1426.8701,86.0036,293.8191
872000,1523.0637,90.8320,292.1315
873000,1592.5446,94.4524,297.0688
874000,1475.2128,88.6290,296.2622
875000,1426.9049,86.1890,295.0454
876000,1472.5003,88.3696,293.6535
877000,1522.8978,91.0282,295.7024
878000,1525.5577,90.9721,294.5203
879000,1517.6375,90.4284,291.4217
880000,1458.5832,87.6568,295.9064
881000,1596.4027,94.5810,295.0743
882000,1492.4409,89.3593,295.7975
883000,1495.7794,89.3755,293.3424
884000,1543.7173,91.9985,294.4867
885000,1545.5523,92.0514,295.6425
886000,1533.8767,91.4158,293.9639
887000,1450.0385,87.1420,293.5135
888000,1528.3045,91.0242,291.0410
889000,1210.4942,75.0378,289.8818
890000,1513.5530,90.2719,292.7231
891000,1531.2962,91.1638,293.7057
892000,1408.5773,85.0845,294.7109
893000,1489.0386,88.9538,291.4467
894000,1553.5698,92.4412,296.1059
895000,1530.7468,91.2191,294.1458
896000,1548.9389,92.1095,294.3900
897000,1423.0753,85.8476,295.6112
898000,1552.2418,92.2616,293.9376
899000,1573.5162,93.3506,295.2408
900000,1517.8328,90.6346,296.5931
901000,1565.2386,93.0568,295.0555
902000,1549.8372,92.1874,292.1629
903000,1603.9181,94.7273,291.5599
904000,1466.0043,87.8937,290.6873
905000,1414.7561,85.1179,288.9147
906000,1470.0214,88.0521,290.5440
907000,1549.9453,92.1744,291.7956
908000,1512.5430,90.1974,292.6570
909000,1624.4071,95.8998,292.4839
910000,1371.6442,83.2200,293.9636
911000,1596.0735,94.5009,294.0956
912000,1510.8992,90.1553,293.8458
913000,1557.2551,92.6804,295.6350
914000,1514.6864,90.4088,294.1533
915000,1484.3075,88.9202,293.9777
916000,1521.0815,90.8794,296.3317
917000,1535.8705,91.7215,298.2005
918000,1505.4282,90.1461,296.6217
919000,1425.1820,86.0584,296.0784
920000,1506.9706,90.2170,299.1531
921000,1421.5834,85.9668,297.3594
922000,1430.5860,86.5100,299.3062
923000,1563.9861,93.1920,299.4401
924000,1581.8766,94.0076,298.6056
925000,1514.2455,90.5521,297.2717
926000,1496.0954,89.5717,296.9820
927000,1549.8038,92.2647,297.4259
928000,1588.9707,94.3470,296.0568
929000,1595.1220,94.7603,298.4818
930000,1564.3271,93.2185,299.3449
931000,1576.6735,93.8888,299.3123
932000,1499.5727,89.9222,298.2727
933000,843.9300,56.0035,274.8182
934000,1526.2362,91.1904,298.8013
935000,1490.7198,89.3753,298.2736
936000,1454.1440,87.5386,297.4689
937000,1534.0963,91.5473,298.1035
938000,1566.5259,93.1049,297.2787
939000,1589.2021,94.4599,301.0713
940000,1484.5100,89.2666,299.2701
941000,1514.2258,90.4800,296.9863
942000,1425.7608,86.1371,298.4271
943000,1548.3579,92.3706,297.5453
944000,1400.8243,84.9680,297.3996
945000,1425.7733,86.0906,297.8557
946000,1545.2918,92.1410,296.5569
947000,1531.7879,91.5635,300.8224
948000,1486.8929,89.3716,299.8139
949000,1518.4944,90.9057,300.9992
950000,1302.3652,79.9012,295.9435
951000,1479.5929,89.0962,300.9136
952000,1516.7383,90.7291,298.9577
953000,1553.5825,92.7068,299.6443
954000,1537.0539,91.7319,298.4629
955000,1533.9033,91.6576,298.0907
956000,1357.8076,82.5641,295.1544
957000,1589.0795,94.3942,299.6804
958000,1525.0590,91.1973,299.5488
959000,1597.7301,94.8971,298.9165
960000,1446.9564,87.3257,298.7565
961000,1488.2884,89.3121,299.0237
962000,1547.3314,92.4717,300.1536
963000,1546.6185,92.2728,300.6076
964000,1567.3859,93.5131,302.4127
965000,1568.3226,93.4325,302.0284
966000,1546.0050,92.2537,299.7674
967000,1590.3926,94.5517,302.0707
968000,1543.7926,92.0702,298.0959
969000,1595.6833,94.7759,301.1227
970000,1553.9262,92.7317,299.5962
971000,1596.0630,94.7243,299.2132
972000,1561.9278,93.2249,300.7089
973000,1539.7869,91.9089,298.2395
974000,1442.5635,86.9260,297.8470
975000,1560.1699,92.8745,298.2423
976000,1499.5898,89.9581,299.2898
977000,1562.2932,92.9485,298.2832
978000,1563.3925,93.1125,299.0819
979000,1546.6959,92.4152,299.7895
980000,1586.6257,94.2022,298.8327
981000,1160.3352,73.0254,299.4803
982000,1539.9880,91.9226,299.6382
983000,1543.8897,92.2391,299.3742
984000,1544.8785,92.1523,299.0237
985000,1616.5421,95.7766,300.8720
986000,1476.9186,88.7714,299.9366
987000,1572.7292,93.8758,302.8900
988000,1604.7528,95.2968,301.1622
989000,1549.3300,92.5139,299.6078
990000,1421.8703,86.2711,301.7005
991000,1596.4444,95.0660,303.4701
992000,1516.4081,90.8829,301.5811
993000,1578.9676,93.9794,300.2269
994000,1389.7384,84.5511,300.0531
995000,1462.8941,88.2336,301.2160
996000,1542.4353,92.1285,300.5270
997000,1529.1946,91.5323,300.6244
998000,1496.9624,89.8646,300.4219
999000,1455.0724,87.6468,297.7333
1000000,1582.4997,94.2103,301.1473
1001000,1519.5311,90.9911,302.0744
