timestep,reward,distance,control_cost
581000,1354.9554,81.9745,283.5822
582000,1331.4533,80.5095,280.6599
583000,1304.6275,79.0120,276.6394
584000,1344.7153,81.0139,276.1568
585000,1205.3132,74.2444,280.0707
586000,1273.2193,77.4462,275.8517
587000,1293.1559,78.8187,282.0651
588000,1255.7704,76.6233,276.3476
589000,1296.0969,78.6526,278.9125
590000,1286.6191,77.9455,271.5461
591000,1213.5412,74.3248,274.3904
592000,1390.5994,83.3025,275.2514
593000,1200.5431,73.7337,275.3821
594000,1370.9849,82.1837,272.4066
595000,1300.1344,78.9076,276.5644
596000,1218.4576,74.7200,274.9248
597000,1194.6567,73.5891,276.2697
598000,830.5463,54.5753,262.6107
599000,1293.8437,78.6478,279.5461
600000,1258.6977,76.4433,271.3125
601000,1250.8730,76.0747,269.6958
602000,1386.5019,83.1214,274.5230
603000,1302.7496,79.0255,276.8505
604000,1047.8105,65.9065,269.7937
605000,1385.4295,82.8331,272.5753
606000,1349.9797,81.2853,275.5417
607000,1054.4990,66.1445,268.4367
608000,1329.0755,80.0550,273.7074
609000,1272.4385,77.5029,278.7771
610000,1279.8578,77.6389,272.8229
611000,1301.0041,78.7085,273.9783
612000,1343.5548,80.8077,273.8523
613000,1168.7824,72.1764,274.5144
614000,1329.8308,79.9793,268.6099
615000,1282.2198,77.7817,271.7220
616000,1328.9924,80.1710,273.9562
617000,1313.9858,79.4700,277.0730
618000,1312.8788,79.4087,273.5105
619000,1323.5382,79.8333,275.0377
620000,1343.9145,80.8060,274.0522
621000,1290.7058,78.3419,277.3878
622000,1304.4962,78.9786,273.6098
623000,1137.2519,70.0833,262.8787
624000,1345.0975,80.9743,274.2735
625000,1153.3957,71.2254,272.0580
626000,1396.4523,83.5436,272.8616
627000,1389.7813,83.1832,273.1093
628000,1297.9378,78.9198,279.2438
629000,1255.9749,76.6454,275.8800
630000,1353.3750,81.3371,273.0914
631000,1316.2970,79.6611,277.4393
632000,1213.2135,74.0467,269.7044
633000,1151.1335,71.1461,270.2882
634000,1384.3413,83.0827,278.4862
635000,1202.2522,73.8879,276.0243
636000,1354.7320,81.5808,276.6111
637000,1350.4810,81.2054,275.5298
638000,1401.0401,83.9635,277.5085
639000,1263.2744,77.1815,280.4220
640000,1249.6874,76.2824,276.3742
641000,1374.5291,82.8206,283.2253
642000,1369.4164,82.1898,272.8413
643000,1318.0283,79.7233,276.8274
644000,1402.0949,83.9323,275.6652
645000,1314.0286,79.3956,274.6596
646000,1276.3914,77.8997,280.9127
647000,1127.5061,70.2183,277.0447
648000,1329.4122,80.3113,277.5533
649000,1310.4034,79.3876,279.1742
650000,1355.3223,81.5096,273.5687
651000,1383.0558,83.0769,277.6363
652000,1355.7644,81.8387,280.4036
653000,1333.4130,80.3504,275.0036
654000,1317.4562,79.6961,276.1407
655000,1290.0388,78.1587,273.7356
656000,1073.7361,67.1550,268.3385
657000,1269.5719,77.0619,270.4767
658000,1393.6144,83.3362,273.2709
659000,1389.0886,83.3070,275.1935
660000,1320.2048,79.5659,269.4308
661000,1102.5211,68.3098,263.8854
662000,1387.3566,82.8105,270.6309
663000,995.2837,62.9748,262.2262
664000,1373.9559,81.9949,267.5523
665000,1393.8035,83.2152,268.5917
666000,1087.9646,67.4750,262.5109
667000,1371.2459,82.2753,272.6305
668000,1436.8496,85.0751,265.7422
669000,1287.5855,77.7066,266.8954
670000,1457.4866,86.2008,267.3723
671000,1451.8731,86.1739,270.4310
672000,1415.7182,84.1972,269.4483
673000,1319.4687,79.4936,269.9982
674000,1374.8819,82.3120,273.1372
675000,1403.4318,84.0051,275.5710
676000,1375.2728,82.6997,276.7378
677000,1395.4306,83.4601,274.2398
678000,1487.1686,87.9830,272.8651
679000,1439.3025,85.5290,272.8189
680000,1352.0964,81.0800,270.8365
681000,1411.7121,84.2830,273.1046
682000,1374.9561,82.2940,271.7791
683000,1372.7099,82.2928,271.5977
684000,1471.7489,87.2014,271.9234
685000,1377.8584,82.4564,270.6218
686000,1262.6342,76.5572,269.1484
687000,1362.9449,81.7790,271.5914
688000,1427.3987,84.9784,271.6917
689000,1483.2307,87.8902,273.0392
690000,1444.4156,85.8389,270.4525
691000,1424.7797,84.7883,269.3211
692000,1383.5848,82.7080,269.1306
693000,1377.3689,82.4655,271.5206
