timestep,reward,distance,control_cost
868000,5659.3605,291.2048,550.6671
869000,9197.1567,469.5147,544.3023
870000,9190.2273,468.5593,544.5134
871000,8864.2864,452.6034,546.9720
872000,9271.5421,473.4325,545.8274
873000,9401.0884,479.8128,544.5146
874000,10041.4166,511.1661,545.6885
875000,8481.0770,433.2523,547.6267
876000,8298.4513,423.7466,545.2205
877000,9680.2216,493.7209,546.0961
878000,9421.2345,480.4083,543.7724
879000,8583.2760,439.1326,547.9676
880000,9421.9930,480.9685,546.0253
881000,9826.1022,500.3596,546.4516
882000,10012.9677,510.8289,543.9286
883000,9517.5114,484.9873,545.1826
884000,9327.9742,475.9221,544.7491
885000,7642.7152,391.1921,547.4314
886000,9430.8200,481.5456,545.0575
887000,9229.6984,471.1064,545.4440
888000,8408.7229,427.9245,546.8540
889000,10017.9738,509.6902,544.3911
890000,10000.1472,509.2512,543.2752
891000,9003.9705,459.8545,546.9835
892000,8971.4561,457.6574,545.3439
893000,9731.3032,496.6321,544.9104
894000,5807.1433,295.4157,548.9538
895000,9259.7040,472.3690,546.6882
896000,9300.1305,474.1519,546.8074
897000,9353.6394,477.5154,545.5483
898000,8145.9067,416.0234,546.0859
899000,10260.3034,522.8978,546.4902
900000,10132.8396,516.8383,546.0323
901000,9122.7280,465.3360,544.2502
902000,9220.1225,470.5505,546.0530
903000,8067.2337,412.1829,547.8885
904000,8572.2372,438.5483,548.3683
905000,7622.9289,388.2106,548.8613
906000,9034.7395,460.9656,546.1858
907000,9042.1479,461.1738,547.9781
908000,9600.1366,489.8731,544.2043
909000,9730.6716,496.0977,546.7747
910000,8817.7481,450.5651,548.5035
911000,9357.5032,477.5695,545.0173
912000,8939.1304,456.6745,545.9647
913000,8979.9083,459.0448,547.4071
914000,7983.8942,408.1932,546.9121
915000,9585.1854,489.2720,546.9658
916000,9089.5086,464.1110,546.2615
917000,9913.1714,505.2034,545.7758
918000,9908.8052,504.1971,544.9456
919000,9040.0563,461.8135,546.5418
920000,9241.9494,471.9044,546.3726
921000,10035.9516,511.2289,542.7007
922000,9768.6765,497.1947,545.4110
923000,9064.1496,462.7003,544.6805
924000,8584.8170,438.8596,546.6846
925000,9088.0632,464.8617,547.3451
926000,6682.3882,342.8359,547.5774
927000,8454.5038,431.8981,544.7463
928000,8946.8930,456.5248,544.9622
929000,8936.3903,456.4852,547.3467
930000,8846.3348,451.4066,545.5075
931000,9437.9438,480.7766,545.4018
932000,9244.4162,471.6479,543.4731
933000,9237.4732,470.9137,544.3142
934000,9571.1590,488.5849,546.2119
935000,9380.3842,479.1886,547.7620
936000,8912.5270,455.4415,546.2251
937000,9114.4166,464.9228,544.0317
938000,9435.9079,480.4245,546.9611
939000,9991.0728,508.2208,545.8435
940000,9687.9283,493.8204,545.1940
941000,9730.6853,496.1144,542.7690
942000,9587.5413,488.8764,545.7079
943000,8859.1043,453.0447,545.6459
