timestep,reward,distance,control_cost
430000,1996.6460,81.5014,553.0499
431000,2171.1079,87.6665,544.9057
432000,2196.6871,89.0374,544.5995
433000,2177.4128,87.8856,542.9255
434000,2139.6826,85.9011,541.8050
435000,2165.5111,87.1227,542.4682
436000,2155.0458,86.5640,541.1234
437000,2221.9710,90.0900,542.1601
438000,2179.3373,87.9730,542.7850
439000,2148.5333,86.2806,540.7929
440000,2133.7186,85.8089,541.7103
441000,2201.2291,88.8148,542.1070
442000,2190.2094,88.4474,543.0871
443000,2177.7952,88.1252,544.8239
444000,2203.2573,89.2277,540.6445
445000,2166.4498,87.3972,543.8908
446000,2154.6118,86.6160,542.9448
447000,2018.2625,81.7650,540.0900
448000,2187.0430,88.3294,542.6464
449000,2113.8742,84.7249,542.0243
450000,2178.0474,87.5087,539.3438
451000,-7.5087,26.9006,553.1173
452000,2175.8846,87.8627,544.7440
453000,2192.2986,88.8489,546.5615
454000,2167.1460,87.6073,545.3456
455000,1798.5013,76.8947,553.8765
456000,2169.1077,87.9084,541.3417
457000,2132.3494,85.6429,541.4554
458000,1938.6388,77.2575,552.6316
459000,2159.9918,87.2288,542.7124
460000,2104.3715,84.4930,545.3000
461000,2022.3691,81.4369,550.8971
462000,2149.7665,86.7069,542.5657
463000,2196.8458,88.8741,543.1947
464000,2189.1191,88.7092,544.0739
465000,2150.5113,86.5670,542.1164
466000,2181.8422,88.2538,544.6954
467000,2111.3643,84.6555,543.5911
468000,2162.9330,87.0161,542.2958
469000,2182.5280,87.8500,540.6044
470000,2085.3247,83.7260,539.4131
471000,2205.4229,89.3281,542.4300
472000,2171.0300,87.7737,540.1866
473000,2160.7257,86.9740,540.4434
474000,2083.4341,83.4065,543.2879
475000,2172.7791,87.6486,538.7359
476000,2050.4674,81.6349,543.1525
477000,2157.2774,86.7680,539.6927
478000,2109.6833,84.4943,540.0901
479000,2145.0287,86.1742,538.5537
480000,2178.5524,87.9363,539.2679
481000,2064.8955,83.0907,537.7768
482000,2085.2607,83.4068,539.2354
483000,985.3587,32.1177,554.7795
484000,1933.0986,77.6752,553.2649
485000,2135.9158,85.4203,535.6101
486000,2165.6080,87.2246,537.6327
487000,1967.1471,81.4120,552.7872
488000,2131.1183,85.3727,536.7216
489000,2200.2314,88.6293,536.0257
490000,2174.9088,87.3713,535.1051
491000,2167.5747,87.1131,534.7204
492000,2056.0141,83.4343,553.3457
493000,2183.8168,87.8162,537.2824
494000,2212.9570,89.4923,538.0402
495000,1982.0053,81.1839,551.8878
496000,2166.9115,87.0723,537.5898
497000,2128.7628,85.2756,538.9357
498000,2137.0024,86.5231,539.5389
499000,2014.7992,81.9317,550.6452
500000,2173.8171,87.4363,537.5472
501000,1991.0353,80.5354,549.6076
502000,2075.8382,83.7249,539.8194
503000,2163.7563,87.1954,538.4060
504000,2180.4783,88.0563,538.3124
505000,2085.1825,83.3864,538.9359
506000,2046.8654,81.3812,540.0991
507000,2257.7069,91.9972,540.4722
508000,1922.9166,77.4067,552.2446
509000,2132.3643,85.6398,539.1252
510000,2005.4521,80.7386,552.5564
511000,2094.7110,84.6449,538.0599
512000,2168.0867,87.3397,539.0334
513000,2160.4067,86.7448,535.8856
514000,2164.0472,87.1732,536.6081
515000,2107.9103,84.8160,539.6628
516000,2195.9857,88.6396,537.7956
517000,2200.4287,89.3128,538.5200
518000,2149.8275,86.5793,540.1570
519000,2166.0286,87.1960,540.3299
520000,2183.1771,88.1712,536.3336
521000,2155.3000,86.9459,537.3871
522000,2114.0098,84.8937,535.5944
523000,2130.7817,85.7159,536.8399
524000,2181.3655,88.4955,536.6442
525000,2195.8019,88.3358,536.7791
526000,2189.8089,87.9579,535.0285
527000,2148.4258,86.1946,536.6080
528000,2169.1617,87.2145,538.3682
529000,2112.6397,84.3712,537.9386
530000,2190.2353,88.0571,536.1033
531000,2168.3908,87.3973,537.4609
532000,2221.3424,89.8038,537.5448
533000,2004.4514,81.2091,553.1027
534000,2205.8779,89.0446,538.4187
535000,2084.9721,83.1408,537.0563
536000,2173.7207,87.7143,536.3196
537000,2160.0988,86.8365,536.2586
538000,2109.6259,84.5718,538.8342
539000,2183.6199,87.8509,536.3688
540000,2218.2445,89.5006,536.5101
541000,2190.9682,87.8913,533.2427
542000,2182.2354,87.8453,535.2450
543000,2131.1759,85.0428,535.7510
544000,2170.7272,87.0826,535.0953
545000,2183.2391,87.6380,535.7316
546000,2166.5628,86.9996,537.0625
547000,2227.7429,90.0951,536.1914
548000,2163.6125,86.9309,536.9348
549000,2055.5773,81.6495,538.1379
550000,2198.0436,88.3602,534.7276
551000,2188.4263,87.8548,534.7563
552000,2158.0776,87.3054,536.0458
553000,2135.7659,85.2409,534.1117
554000,2189.9001,88.0520,533.5182
555000,2188.9806,88.2012,535.5365
556000,2135.6622,85.5288,532.2571
557000,2264.6991,91.5853,533.2796
558000,2209.0370,89.8458,535.2367
559000,2119.0496,85.0683,529.0400
560000,2130.0697,85.6170,530.8677
561000,2166.8831,88.2172,533.3577
562000,2019.0506,81.6584,540.6835
563000,1855.1597,77.7030,542.2931
564000,1984.1389,80.4047,542.3679
565000,2231.1024,90.1373,527.6924
566000,1980.1295,79.5946,539.8423
567000,2118.5791,84.7738,534.4263
568000,2186.4141,87.8827,532.4485
569000,2028.3571,82.9271,542.8579
570000,2188.6838,87.6734,528.1041
571000,2034.0450,82.2595,545.4619
572000,1895.4374,75.2186,550.0843
573000,2121.3795,84.3035,530.4067
574000,2094.7991,85.1963,543.7936
575000,2033.0989,82.2277,544.6026
576000,2023.6821,81.5034,545.3515
577000,2047.1266,83.9184,546.4945
578000,2224.9696,90.3828,530.7550
579000,2212.4395,89.3229,530.4851
580000,2043.0109,82.7089,543.6527
581000,2038.5490,83.2777,547.2046
582000,2229.6422,90.6621,531.1341
583000,2017.9567,83.0675,546.5569
584000,2164.8093,86.7123,531.7498
585000,2194.7905,88.3540,533.1463
586000,2171.7563,87.0916,530.8650
587000,2061.1034,85.0363,548.6543
588000,2189.4563,88.0308,531.1193
589000,2194.7245,87.9708,529.5827
590000,2155.3450,86.2751,530.6271
591000,2086.7607,82.4370,527.0814
592000,2201.9656,88.1180,526.8430
593000,2184.6151,87.2742,526.5758
594000,2215.8928,89.1304,528.6827
595000,2178.4729,87.1506,528.5405
596000,2159.4363,86.2803,526.9750
597000,2217.1637,89.1824,528.9791
598000,2157.8570,86.2259,529.8866
599000,2199.9103,88.1858,529.5463
600000,2154.1595,86.0752,530.4797
601000,2187.1825,88.2776,529.3468
602000,2164.7024,86.9182,527.8774
603000,2166.3931,87.1475,530.3073
604000,2149.8392,85.7776,531.6240
605000,1803.0999,71.8874,549.9921
606000,2257.0066,91.2586,529.6709
607000,2217.9141,88.9958,526.0556
608000,2158.8181,86.5389,533.0329
609000,2151.7816,85.8986,528.8412
610000,2177.3417,87.2019,529.8772
611000,2216.0972,88.9752,526.7072
612000,2131.7682,84.8979,530.1573
613000,1986.4118,81.1288,532.6341
614000,2170.6794,87.1052,530.8618
615000,2242.0868,90.3491,528.4582
616000,2200.0017,88.4474,531.2773
617000,2125.3314,86.7538,534.4919
618000,2163.1266,86.5312,531.8121
619000,2211.9304,89.3088,530.4467
620000,2183.1936,90.5468,551.7536
621000,2191.7637,87.9978,530.6415
622000,2179.0389,88.2081,533.2609
623000,2170.0552,87.6537,533.3049
624000,2139.0593,85.2562,527.7762
625000,2197.7930,88.6699,529.0089
626000,2224.5271,89.4424,527.8255
627000,1831.1426,77.1690,553.0042
628000,2105.7043,88.1363,550.9906
629000,2184.4712,87.3689,529.3214
630000,1694.6824,71.0226,551.6261
631000,2061.5143,83.1267,552.1084
632000,2126.7336,86.0689,530.9362
633000,2032.8283,82.4127,550.6787
634000,2100.6026,85.9965,549.2943
635000,2213.6767,90.0319,529.7009
636000,2016.0513,82.0964,550.4398
637000,2228.7416,89.8973,531.3858
638000,2046.9366,82.7908,549.6671
639000,2202.8929,88.3300,528.9122
640000,2169.1975,88.8923,546.8693
641000,2087.3676,84.9734,548.4973
642000,2228.4098,89.8102,529.3936
643000,1873.8528,75.2305,547.2874
644000,2177.7617,88.3095,530.2056
645000,2166.5888,86.8669,531.4660
646000,2199.6703,88.4720,530.6995
647000,2139.3674,86.8696,544.3991
648000,2211.6085,89.2065,530.2667
649000,2150.0191,85.6729,530.1920
650000,2136.0573,85.5341,531.7358
651000,2110.5236,86.6217,535.2760
652000,2182.3335,87.4513,530.8881
653000,2146.7883,86.4568,530.6784
654000,2185.8319,87.7286,531.9090
655000,2095.2274,84.5820,533.0687
656000,2214.0111,89.3107,533.3506
657000,1854.4503,76.3667,542.4860
658000,2205.5450,88.5572,531.7653
659000,1929.0200,77.0641,542.7399
660000,2096.7059,85.3881,542.9767
661000,2139.0251,85.7093,531.5815
662000,2013.1802,82.9770,544.0384
663000,2215.6756,89.2491,533.8467
