timestep,reward,distance,control_cost
745000,5842.1366,302.2728,554.3981
746000,5896.4528,304.8228,554.2180
747000,5582.5697,289.6125,555.6642
748000,5472.2164,284.2263,555.4022
749000,5715.5060,295.9398,555.9496
750000,5588.8133,290.1012,555.5478
751000,5624.4623,291.2786,554.9986
752000,5941.0666,306.9025,555.6172
753000,5491.3684,284.9466,554.8357
754000,5646.4111,292.7119,554.9598
755000,5891.1996,304.7658,555.6966
756000,5629.2596,291.7377,554.1040
757000,5579.1705,289.0779,553.8280
758000,5713.3323,295.6075,555.2955
759000,5711.2261,295.7105,555.4285
760000,5897.0787,304.8097,554.4797
761000,5872.7243,303.4091,554.9246
762000,5670.4807,293.6401,554.2095
763000,5858.1101,302.8415,555.1320
764000,5942.1634,307.1152,554.8419
765000,5876.3126,303.8417,554.1420
766000,5700.7715,295.1398,554.8075
767000,6128.4444,316.2504,555.5273
768000,5619.7721,291.1076,555.0572
769000,5359.3541,278.7075,555.2007
770000,5839.3229,301.9495,554.7721
771000,5918.4622,305.9150,555.5408
772000,5383.7362,279.7218,555.1498
773000,5732.3083,297.1106,556.4814
774000,5871.8536,303.5773,553.9518
775000,5967.3907,308.2318,554.2031
776000,5682.8385,294.6322,556.1510
777000,5979.3590,308.8360,554.7583
778000,5923.7329,305.9296,555.6729
779000,5911.2529,305.6633,554.4479
780000,5472.8282,284.2530,555.4785
781000,5644.5247,292.5319,554.5974
782000,5789.4975,299.5507,556.5882
783000,5345.2581,277.9418,555.1773
784000,5900.4526,304.9581,554.4081
785000,5744.7577,297.3025,555.8125
786000,5816.2883,300.9366,552.8390
787000,5786.8466,299.3438,554.2741
788000,5628.8985,291.5789,554.6933
789000,5981.7536,308.6974,554.1502
790000,5237.5685,272.7208,555.6399
791000,5660.9995,293.1236,553.6400
792000,5372.1136,279.1932,555.8548
793000,5613.1461,290.8560,553.7033
794000,5665.1373,293.5152,554.1816
795000,5523.3282,286.6449,553.8326
796000,5568.6949,288.7373,555.3472
797000,5859.6998,302.7305,554.4070
798000,5618.8086,291.3233,554.5923
799000,5278.4327,274.5351,554.3245
800000,5794.2912,299.7592,554.8492
801000,6107.0047,315.0011,554.4936
802000,5801.7029,299.7018,552.9891
803000,5443.4191,282.4899,555.7668
804000,5882.3332,304.1184,554.3457
805000,5825.6777,301.3500,555.6994
806000,6086.3561,314.0892,555.1462
