timestep,reward,distance,control_cost
698000,4835.8150,269.1836,546.2464
699000,5122.3245,283.4197,544.8045
700000,4895.9143,272.0676,544.1178
701000,4917.3232,272.9953,544.0745
702000,5202.6925,287.4124,545.0835
703000,5113.1157,282.8900,544.1776
704000,4986.6497,276.4179,543.5132
705000,4894.6644,272.1268,546.5509
706000,5010.8560,277.8037,546.0979
707000,5099.5924,282.2961,544.7467
708000,5019.5872,278.1247,544.6839
709000,5206.0468,287.5529,543.8166
710000,5105.6871,282.4597,542.0870
711000,4990.3497,276.6943,544.3787
712000,5078.0884,281.1728,545.1029
713000,5076.8290,280.8880,542.8661
714000,5145.1645,284.3581,542.2547
715000,5053.3848,279.8746,544.7016
716000,5035.2593,278.9778,544.3757
717000,5079.2645,281.1134,542.5860
718000,5029.2266,278.6477,544.6827
719000,4836.2713,269.1352,545.0367
720000,4968.8273,275.4902,542.0456
721000,4925.6003,273.4983,545.3876
722000,5183.2765,286.3618,543.9621
723000,5035.4735,279.0946,544.9067
724000,5170.0207,285.6307,544.1988
725000,5122.1217,283.2780,544.7919
726000,4937.4634,274.0327,544.0023
727000,5133.4642,283.8279,542.7527
728000,5218.4983,288.1687,544.1094
729000,5218.9169,288.0246,543.1115
730000,5043.6469,279.3952,543.2228
731000,5124.8932,283.4152,544.2310
732000,4880.1949,271.3978,546.2245
733000,5240.1796,289.1325,543.8686
734000,4862.6693,270.3380,544.8795
735000,4897.7924,272.1098,545.4471
736000,5191.8694,286.7815,542.9315
737000,5246.5995,289.4383,543.1344
738000,5141.9368,284.2975,544.3823
739000,5209.2458,287.6724,544.1402
740000,4978.0856,276.0358,543.3599
741000,5012.1862,277.9065,544.0960
742000,4771.1275,265.8578,544.0769
743000,-174.1226,18.9944,552.8214
744000,5116.4537,283.0429,542.4606
745000,5227.4354,288.6318,544.1646
746000,4958.2245,274.9963,542.9549
747000,5361.1495,295.2652,542.5067
748000,5077.6867,281.0420,543.8342
749000,5317.7752,293.1699,545.2595
750000,5141.8207,284.2882,544.5618
751000,5006.7144,277.3942,542.8924
752000,5117.8407,283.0651,545.0201
753000,5197.8996,287.1395,544.4284
754000,4841.5913,269.1889,542.7844
755000,5246.5123,289.5851,543.9700
756000,5157.6564,285.2041,545.4581
757000,4902.8989,272.1701,542.4603
758000,4950.3925,274.8725,545.5566
759000,5157.0686,284.9359,542.6890
760000,5171.6694,285.8238,544.9025
761000,5165.8553,285.5754,545.0778
762000,5179.0395,286.1240,543.7762
763000,5230.7980,288.8360,546.0271
764000,1165.1002,85.8470,551.2749
765000,4972.1612,275.6888,543.2570
766000,5171.2185,285.7792,543.1700
767000,5058.1352,280.0234,543.4550
768000,5010.9416,277.6375,543.0754
769000,4953.9634,275.0481,545.0787
770000,5202.2493,287.2547,543.4106
771000,5007.6597,277.4702,543.6544
772000,5081.9702,281.2485,542.0687
773000,5063.5355,280.4224,543.3749
774000,4961.7282,275.3429,543.4137
775000,5239.5221,289.1064,541.8955
776000,5070.7664,280.6040,543.2384
777000,5057.2341,280.0483,545.1131
778000,5057.9671,279.9618,542.7912
779000,5156.3847,285.1013,544.8507
780000,5062.6677,280.3268,542.9159
781000,4392.8243,246.8306,544.5490
782000,5117.7349,282.9753,543.5508
783000,5176.0521,286.0271,544.2548
784000,5561.6650,305.2371,541.7429
785000,5117.1539,282.9901,543.8615
786000,5143.3525,284.3767,543.2222
787000,5193.5563,286.8278,543.8841
788000,5159.6349,285.0793,542.7475
789000,5136.5231,283.9575,543.2772
790000,5319.4098,293.0885,543.5541
791000,5368.4994,295.5700,544.0940
792000,5177.9540,286.1467,543.5651
793000,5300.8920,292.1993,541.8715
794000,5382.3700,296.3576,544.4501
